Date,Country,City,Street,Type,Subtype,Location
11 déc. 2022,FR,Orsay,,ACCIDENT,ACCIDENT_MINOR,Point(2.188425 48.684653)
10 déc. 2022,FR,Saclay,Rue de Versailles,ACCIDENT,ACCIDENT_MINOR,Point(2.162971 48.730469)
9 déc. 2022,FR,Palaiseau,Avenue du Général Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.238865 48.706753)
8 déc. 2022,FR,Palaiseau,Rue Gutenberg,ACCIDENT,ACCIDENT_MINOR,Point(2.254483 48.709549)
8 déc. 2022,FR,Ballainvilliers,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.277958 48.665087)
8 déc. 2022,FR,Saint-Aubin,Route de Saint-Aubin,ACCIDENT,ACCIDENT_MINOR,Point(2.137991 48.722512)
8 déc. 2022,FR,Les Ulis,Avenue des Tropiques,ACCIDENT,ACCIDENT_MINOR,Point(2.18938 48.684524)
8 déc. 2022,FR,Saulx-les-Chartreux,Rue Meulan,ACCIDENT,ACCIDENT_MINOR,Point(2.269275 48.69323)
8 déc. 2022,FR,Linas,Rue de Leuville,ACCIDENT,ACCIDENT_MINOR,Point(2.265768 48.626041)
8 déc. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.193564 48.676363)
8 déc. 2022,FR,Orsay,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.188244 48.684852)
8 déc. 2022,FR,Les Ulis,Avenue des Tropiques,ACCIDENT,ACCIDENT_MINOR,Point(2.189007 48.684546)
8 déc. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.192824 48.675255)
7 déc. 2022,FR,Villiers-le-Bâcle,,ACCIDENT,ACCIDENT_MINOR,Point(2.126005 48.726001)
7 déc. 2022,FR,Villiers-le-Bâcle,Route de Versailles,ACCIDENT,ACCIDENT_MINOR,Point(2.126965 48.727779)
